task,model,state,year,shift,n_target,ace_iso_tgt,acc_src,auc_src,ap_src,brier_src,ace_src,dp_sex_src,eo_sex_src,dp_rac_src,eo_rac_src,acc_tgt,auc_tgt,ap_tgt,brier_tgt,ace_tgt,dp_sex_tgt,eo_sex_tgt,dp_rac_tgt,eo_rac_tgt
income,rf,FL,2014,geographic,8000,0.09066156231201555,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.76,0.8302982111342224,0.638628619612886,0.1589016616892442,0.10320966932890978,0.059185175997023054,0.00542424619203806,0.11687818467409478,0.05033207882503876
income,rf,FL,2015,combined,8000,0.08571134563687609,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.76,0.8320545579604264,0.6429918104979903,0.15966365845113473,0.09676290121375361,0.06620228943338963,0.009145607946321271,0.10209691707437629,0.04592574984361601
income,rf,FL,2016,combined,8000,0.07984706097617736,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.7595,0.828682818402013,0.6460078210020567,0.16129009528860824,0.0922133020865279,0.06431602881110787,0.0027637017622879623,0.13077404628675443,0.07512137394237314
income,rf,FL,2017,combined,8000,0.058936798542228754,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.749,0.816129999357621,0.6562498492146223,0.16644836773447172,0.07227618725682626,0.06720625610948194,0.0016088868160253345,0.09758644133644134,0.027988936798670996
income,rf,FL,2018,combined,8000,0.05157666049777765,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.742,0.817343845743788,0.6768688497866987,0.16761792806063824,0.06258594988467003,0.07635092285636141,0.007134611869197657,0.09864580461301642,0.03171988373473854
income,rf,PA,2014,geographic,8000,0.044020711879313404,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.775375,0.8385052348318183,0.6927229073271474,0.1518813278738939,0.055874906329129434,0.0816643325436936,0.02757057032825412,0.073891392986985,0.031082977981989918
income,rf,PA,2015,combined,8000,0.03968565074781597,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.77,0.8407320970319081,0.7189988679092278,0.15131753295747324,0.04750231110359621,0.08437835649818048,0.018372508437550797,0.09733827676132237,0.05001164921340803
income,rf,PA,2016,combined,8000,0.03375292612205892,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.76175,0.8289290697579917,0.6972014965460748,0.159154134959193,0.04310575021426255,0.059027308452854754,0.033993026694917675,0.08231829815339736,0.022780598762320123
income,rf,PA,2017,combined,8000,0.03597845748402033,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.765875,0.8354969015596443,0.7064060044903842,0.15588021877620867,0.040010786596721346,0.05816517039466851,0.024921246903692934,0.08668636873803798,0.046313587428836456
income,rf,PA,2018,combined,8000,0.026370542563900125,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.76275,0.8357946618202888,0.7253731372421051,0.15759286957224702,0.027805592523794893,0.05375595876131828,0.034047914525450515,0.06755534836371463,0.012776650365097952
income,rf,OH,2014,geographic,8000,0.06330161231933268,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.78375,0.845112149058491,0.6700441818553569,0.1474588843119485,0.0741501991954113,0.10631059214690569,0.022684644991722777,0.08242123729379192,0.02771481157678686
income,rf,OH,2015,combined,8000,0.04841861755614013,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.77375,0.8418169604870516,0.6879765533923881,0.14995898396128343,0.059420644563669626,0.07899859873886494,0.03246536214483907,0.05744122789564371,0.02714725927294176
income,rf,OH,2016,combined,8000,0.04708838788519565,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.77425,0.8424812290009153,0.6937075889216384,0.15106320839807075,0.05616232973649769,0.10524174620560162,0.021839747283707647,0.08410199362411097,0.019243872296236905
income,rf,OH,2017,combined,8000,0.041227803903276405,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.770375,0.8425358781011049,0.7143010180296522,0.15190768298428428,0.045824627336019136,0.08308355936898876,0.009727589666949352,0.06295414949220246,0.009501409412816228
income,rf,OH,2018,combined,8000,0.030303566037639798,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.7675,0.8419062774018737,0.7278574635936597,0.15398993293225077,0.03323785354815626,0.07051505129028096,0.02091701962554869,0.07629557141818488,0.023562214538459553
income,rf,IL,2014,geographic,8000,0.036160362047318075,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.766375,0.8422015724643185,0.7185070939523677,0.15430282077348864,0.04239440854951856,0.083386119257087,0.021196306604275184,0.07068960259478979,0.01910041238862341
income,rf,IL,2015,combined,8000,0.02914695091063786,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.76775,0.8450358951326549,0.7323129525897575,0.15443614556165156,0.033870507446775215,0.07642882043925481,0.025455542136621254,0.0737733725392874,0.02128063861584631
income,rf,IL,2016,combined,8000,0.0339248261826801,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.763875,0.8402401722416246,0.7304771963870471,0.1561580005822591,0.03927983174983451,0.08353456918024554,0.018675910034671825,0.07702022249033175,0.024982177650797743
income,rf,IL,2017,combined,8000,0.02740037054512622,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.76275,0.8397666297182318,0.7433123217494277,0.15827370225363196,0.023580005485826908,0.06487143682588598,0.028131000138658394,0.07913756909450392,0.012649016764757742
income,rf,IL,2018,combined,8000,0.026535691081654877,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.74825,0.8323477235708281,0.7523259255924593,0.16330745096917387,0.032573710299816094,0.07315724873746071,0.038623656572517776,0.101465218381522,0.044473617071019114
income,rf,GA,2014,geographic,8000,0.0817428451736797,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.775875,0.8499482642861413,0.6769423430315955,0.15139044341773178,0.09299745472732318,0.09123580717302243,0.023023137840613994,0.11064931102308573,0.038505771036353095
income,rf,GA,2015,combined,8000,0.06966802632111586,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.77225,0.8402233004599746,0.6770755666993372,0.15634283033863375,0.08078296644761895,0.07679496632058952,0.00627011678548503,0.09377413082512304,0.02137960904676381
income,rf,GA,2016,combined,8000,0.052709313975170397,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.766875,0.8428797738074506,0.7117973173835959,0.155410834877679,0.06538428777880645,0.05735288367546432,0.01716422454880577,0.10618638780589629,0.03292677068635419
income,rf,GA,2017,combined,8000,0.04621496037628637,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.773,0.8467764303719103,0.7286104916192444,0.1537579925936889,0.05645074776710851,0.07491526750420724,0.0163592920883555,0.11164842700357608,0.02770837015293505
income,rf,GA,2018,combined,8000,0.03666327934953234,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.75975,0.8368547224479509,0.7174570500287439,0.16017897104689666,0.04661289856524178,0.09137289793039322,0.02096255755331465,0.08728698698689957,0.03188985977519246
income,rf,NC,2014,geographic,8000,0.09560908763604463,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.77525,0.8469133948778089,0.6524088154128604,0.15295160687997042,0.10706912952525831,0.04832660953755352,0.021214031174401002,0.1305663230755908,0.05533759440895575
income,rf,NC,2015,combined,8000,0.0885853355103242,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.759875,0.8295624489892287,0.6414611067680039,0.16181852907904062,0.10104292655881403,0.058118595994638034,0.019219785451056987,0.13147697611442277,0.059285751618599156
income,rf,NC,2016,combined,8000,0.07677436034083943,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.760625,0.8377839314632167,0.665492528172335,0.1582189483778547,0.08984418492619198,0.04202404498494661,0.023767721209760423,0.1312197043071689,0.04780127202651127
income,rf,NC,2017,combined,8000,0.06811376841408162,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.756875,0.8283684072516839,0.6711653400705797,0.1626690928268555,0.07804586731333556,0.05570238249739495,0.023520549635840132,0.14383385584850322,0.06872978284168385
income,rf,NC,2018,combined,8000,0.060547865666579014,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.757,0.8357442393370982,0.6952349020407812,0.15956223932277547,0.07343375872329834,0.04523138111878816,0.029574599762984516,0.13866304381991235,0.05746486677130738
income,rf,WA,2014,geographic,8000,0.025787597161322555,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.761875,0.8400770561911505,0.7357050772658384,0.15728133646578618,0.02766908374627368,0.09859324456480856,0.026445579658213397,0.06057198833804062,0.022910010883602727
income,rf,WA,2015,combined,8000,0.027389402992777756,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.761125,0.8383172899675445,0.7525526530203888,0.16012952262709285,0.021937147140506506,0.09127940854016664,0.024895226884289273,0.06916003645579849,0.01250738092333216
income,rf,WA,2016,combined,8000,0.023042563448828143,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.767625,0.8418438539026645,0.7588525709725414,0.15761974942084767,0.019149211385342795,0.10552379008516899,0.02027618964045534,0.1247217911237834,0.047151490758808944
income,rf,WA,2017,combined,8000,0.04092516056309525,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.758375,0.8408036355706077,0.7723224358201765,0.16185333657922832,0.03061981416303179,0.09965899734339295,0.014788036611889724,0.045722766792302194,0.00549958103767631
income,rf,WA,2018,combined,8000,0.04107483714400848,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.762125,0.8429871899714151,0.7840496718502918,0.16065201861301268,0.029883063086839537,0.09010962777062154,0.011708556366471626,0.07284244105606807,0.022624544711870004
income,rf,AZ,2014,geographic,8000,0.057625879248670554,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.7675,0.8300323671363162,0.6516648440347467,0.15694186780840888,0.07292277494372858,0.06914645522388058,0.011410033685541526,0.12082401872207102,0.07173425516755727
income,rf,AZ,2015,combined,8000,0.05683475559777154,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.774125,0.8400006098411379,0.6721753671350505,0.1526028335200356,0.06268935759859279,0.04957932692307693,0.014248343338714275,0.11880319561027497,0.06272071762307614
income,rf,AZ,2016,combined,8000,0.05347221879722566,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.7695,0.8321222651222652,0.6581657098882177,0.15713726552074786,0.06444793273944514,0.06573788467665498,0.023994998913407783,0.15324083602021446,0.08164148896513954
income,rf,AZ,2017,combined,8000,0.039592344299888914,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.77075,0.8395941734597345,0.6882488858267304,0.15324429538173562,0.047277982702772406,0.04175786219958111,0.020301524167528312,0.12556111431957714,0.06227112196084139
income,rf,AZ,2018,combined,8000,0.02728481854554864,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.767875,0.8377463441957894,0.7089360862344334,0.15609833311580035,0.03439667159562629,0.030856792973932845,0.022344376793530643,0.1260358764650356,0.04709308670582679
income,rf,MA,2014,geographic,8000,0.03455301662288899,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.783875,0.8649016767478093,0.8037345769761385,0.1484574440956745,0.021158832412679407,0.08317332309267794,0.005728766383676934,0.12001392074304817,0.032133249580004054
income,rf,MA,2015,combined,8000,0.03687672809660574,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.78,0.8644833480071007,0.8067519441388457,0.14920412857112283,0.02781143593977276,0.09578375312224963,0.012588018307309656,0.11877726734275235,0.0326713798292633
income,rf,MA,2016,combined,8000,0.04330781313449687,0.784,0.8623953786778822,0.7563418205302382,0.1430357063831964,0.020902577680611666,0.028274865036503616,0.04360414012937869,0.04689285841484464,0.005262909541712102,0.771875,0.8588764360856413,0.8055335405940713,0.1532236607362203,0.031396223064783714,0.08857351090339893,0.009544640335802157,0.11605564394943874,0.027318722575260426
